vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
blaze-jsc,coop-1,761400,761400,657300,1233000,8756,657
blaze-v8,coop-1,774500,774500,669100,1316200,8906,646
chrysalis,coop-1,277822,278289,276200,278976,1446,3
chrysalis-aot,coop-1,296755,296828,295838,297599,882,3
haskell,coop-1,112616,112616,112352,112921,1207,0
opshin,coop-1,14690000,14690000,12780000,30310000,3850000,137
plutigo,coop-1,1480522,1480522,0,0,0,4137
plutuz,coop-1,195641,191466,187091,481135,9778,10000
uplc-turbo,coop-1,117958,109925,97871,160973,19312,100
blaze-jsc,coop-2,2496500,2496500,2120800,3239100,38446,201
blaze-v8,coop-2,2491700,2491700,2136300,3355400,37375,201
chrysalis,coop-2,842847,846576,829675,852290,11759,3
chrysalis-aot,coop-2,856677,851041,849023,869966,11552,3
haskell,coop-2,366765,366765,365402,368498,6548,0
opshin,coop-2,35300000,35300000,31190000,51430000,6220000,57
plutigo,coop-2,4461565,4461565,0,0,0,1334
plutuz,coop-2,573697,569080,547802,2884819,33392,8716
uplc-turbo,coop-2,202236,197912,185254,311404,18184,100
blaze-jsc,coop-3,6083400,6083400,5576000,7767700,76042,83
blaze-v8,coop-3,6087100,6087100,5562900,6887800,64523,83
chrysalis,coop-3,2506780,2508060,2498026,2514255,8189,3
chrysalis-aot,coop-3,2481070,2464254,2459010,2519944,33768,3
haskell,coop-3,1096022,1096022,1090106,1101510,24230,0
opshin,coop-3,35240000,35240000,30620000,53010000,6500000,57
plutigo,coop-3,12090794,12090794,0,0,0,496
plutuz,coop-3,1427003,1420493,1374924,5497820,78544,3504
uplc-turbo,coop-3,192858,187504,178651,299107,23502,100
blaze-jsc,coop-4,2897400,2897400,2457700,3691600,41143,173
blaze-v8,coop-4,2978400,2978400,2520200,3704100,44973,168
chrysalis,coop-4,1060068,1064544,1048651,1067008,9963,3
chrysalis-aot,coop-4,1091920,1105322,1058077,1112362,29519,3
haskell,coop-4,484791,484791,483585,485767,4725,0
opshin,coop-4,39740000,39740000,34310000,55760000,6870000,51
plutigo,coop-4,5188319,5188319,0,0,0,1155
plutuz,coop-4,695016,691170,655185,6271041,69313,7195
uplc-turbo,coop-4,213271,208923,192534,325087,20178,100
blaze-jsc,coop-5,1339200,1339200,1135000,1955200,21293,374
blaze-v8,coop-5,1358100,1358100,1172100,1999700,21050,369
chrysalis,coop-5,521914,520446,519424,525872,3465,3
chrysalis-aot,coop-5,544448,539993,539570,553780,8084,3
haskell,coop-5,203602,203602,202219,205796,7403,0
opshin,coop-5,38240000,38240000,33229999,53860000,6500000,53
plutigo,coop-5,2524628,2524628,0,0,0,2361
plutuz,coop-5,368617,363892,348604,653846,15955,10000
uplc-turbo,coop-5,192956,191378,182606,308435,14063,100
blaze-jsc,coop-6,2132400,2132400,1910000,2766100,21110,235
blaze-v8,coop-6,2188700,2188700,1935700,3098200,24075,229
chrysalis,coop-6,729117,728448,725299,733605,4193,3
chrysalis-aot,coop-6,723884,724047,722571,725035,1240,3
haskell,coop-6,332564,332564,331998,333534,3213,0
opshin,coop-6,17970000,17970000,15940000,33840000,4290000,112
plutigo,coop-6,4117046,4117046,0,0,0,1452
plutuz,coop-6,499279,496228,475645,1064573,16631,10000
uplc-turbo,coop-6,147513,147457,137024,167623,6291,100
blaze-jsc,coop-7,1048300,1048300,911400,1490800,11111,477
blaze-v8,coop-7,1074200,1074200,951300,1559100,11816,466
chrysalis,coop-7,385918,383476,383119,391158,4541,3
chrysalis-aot,coop-7,381477,378025,377348,389057,6573,3
haskell,coop-7,155867,155867,155307,156532,2587,0
opshin,coop-7,17270000,17270000,15160000,33130000,4190000,116
plutigo,coop-7,2094922,2094922,0,0,0,2890
plutuz,coop-7,269241,264352,257583,913346,12416,10000
uplc-turbo,coop-7,123153,123976,97955,154808,12626,100
blaze-jsc,crowdfunding-success-1,636600,636600,545900,1189200,8466,786
blaze-v8,crowdfunding-success-1,659000,659000,566700,1509300,9028,759
chrysalis,crowdfunding-success-1,304369,304886,303192,305030,1021,3
chrysalis-aot,crowdfunding-success-1,314245,314822,313090,314823,1000,3
haskell,crowdfunding-success-1,104054,104054,103669,104683,2123,0
opshin,crowdfunding-success-1,109950000,109950000,106030000,128699999,7030000,20
plutigo,crowdfunding-success-1,1310344,1310344,0,0,0,4570
plutuz,crowdfunding-success-1,236282,230192,223183,4571438,45325,10000
scalus-cek,crowdfunding-success-1,140350,140350,140350,140350,0,1
scalus-jit,crowdfunding-success-1,32126,32126,32126,32126,0,1
uplc-turbo,crowdfunding-success-1,293243,292461,290389,301074,2423,100
blaze-jsc,crowdfunding-success-2,635500,635500,542600,1079800,8515,788
blaze-v8,crowdfunding-success-2,664000,664000,567700,1099900,8897,753
chrysalis,crowdfunding-success-2,306666,307177,305633,307189,894,3
chrysalis-aot,crowdfunding-success-2,325711,328980,318984,329170,5826,3
haskell,crowdfunding-success-2,103988,103988,103642,104494,1787,0
opshin,crowdfunding-success-2,113070000,113070000,109160000,129820000,6250000,20
plutigo,crowdfunding-success-2,1300376,1300376,0,0,0,4581
plutuz,crowdfunding-success-2,236916,229602,222156,3462039,35682,10000
scalus-cek,crowdfunding-success-2,140314,140314,140314,140314,0,1
scalus-jit,crowdfunding-success-2,33571,33571,33571,33571,0,1
uplc-turbo,crowdfunding-success-2,292465,292394,289059,302040,2282,100
blaze-jsc,crowdfunding-success-3,634800,634800,542600,1113900,8379,788
blaze-v8,crowdfunding-success-3,659900,659900,567200,1136800,8776,759
chrysalis,crowdfunding-success-3,309514,309563,309350,309628,145,3
chrysalis-aot,crowdfunding-success-3,313414,313736,312754,313752,572,3
haskell,crowdfunding-success-3,101667,101667,101452,102204,1379,0
opshin,crowdfunding-success-3,110110000,110110000,106550000,125840000,5210000,20
plutigo,crowdfunding-success-3,1308937,1308937,0,0,0,4567
plutuz,crowdfunding-success-3,232913,227984,221600,901024,13259,10000
scalus-cek,crowdfunding-success-3,139284,139284,139284,139284,0,1
scalus-jit,crowdfunding-success-3,32048,32048,32048,32048,0,1
uplc-turbo,crowdfunding-success-3,299375,299463,291201,325431,7181,100
blaze-jsc,currency-1,709700,709700,595400,1490100,9793,705
blaze-v8,currency-1,708000,708000,607700,1163200,9487,707
chrysalis,currency-1,366975,366425,363670,370829,3611,3
chrysalis-aot,currency-1,375513,375749,374508,376281,910,3
haskell,currency-1,123175,123175,122840,123542,1491,0
opshin,currency-1,134880000,134880000,131240000,149060000,5710000,20
plutigo,currency-1,1523522,1523522,0,0,0,3973
plutuz,currency-1,258778,253005,247132,356873,11835,10000
scalus-cek,currency-1,221136,221136,221136,221136,0,1
scalus-jit,currency-1,29617,29617,29617,29617,0,1
uplc-turbo,currency-1,323093,321670,319244,337148,3096,100
blaze-jsc,escrow-redeem_1-1,986700,986700,841600,2158600,15491,507
blaze-v8,escrow-redeem_1-1,1025700,1025700,863200,1717800,16308,488
chrysalis,escrow-redeem_1-1,490220,489265,488349,493045,2489,3
chrysalis-aot,escrow-redeem_1-1,505700,506172,503606,507321,1901,3
haskell,escrow-redeem_1-1,178365,178365,177791,178920,2519,0
opshin,escrow-redeem_1-1,179490000,179490000,174180000,196040000,7840000,20
plutigo,escrow-redeem_1-1,2096890,2096890,0,0,0,2854
plutuz,escrow-redeem_1-1,352183,347348,334910,967635,15669,10000
scalus-cek,escrow-redeem_1-1,245379,245379,245379,245379,0,1
scalus-jit,escrow-redeem_1-1,62124,62124,62124,62124,0,1
uplc-turbo,escrow-redeem_1-1,457325,450466,442195,542353,18218,100
blaze-jsc,escrow-redeem_1-2,989900,989900,834400,1910100,15442,506
blaze-v8,escrow-redeem_1-2,1017500,1017500,861400,1602900,15771,492
chrysalis,escrow-redeem_1-2,487562,488251,485897,488538,1449,3
chrysalis-aot,escrow-redeem_1-2,545269,549282,537093,549431,7080,3
haskell,escrow-redeem_1-2,174444,174444,173610,175271,3519,0
opshin,escrow-redeem_1-2,182200000,182200000,175500000,199020000,7620000,20
plutigo,escrow-redeem_1-2,2069423,2069423,0,0,0,2884
plutuz,escrow-redeem_1-2,356245,350698,334296,2333475,28348,10000
scalus-cek,escrow-redeem_1-2,247276,247276,247276,247276,0,1
scalus-jit,escrow-redeem_1-2,61496,61496,61496,61496,0,1
uplc-turbo,escrow-redeem_1-2,448645,446728,443280,461055,4992,100
blaze-jsc,escrow-redeem_2-1,1130200,1130200,967500,2000900,17292,443
blaze-v8,escrow-redeem_2-1,1163800,1163800,986800,1637900,17689,430
chrysalis,escrow-redeem_2-1,560260,561242,557442,562095,2477,3
chrysalis-aot,escrow-redeem_2-1,576136,576109,575649,576650,501,3
haskell,escrow-redeem_2-1,201252,201252,200544,202055,3152,0
opshin,escrow-redeem_2-1,210100000,210100000,204740000,227510000,8010000,20
plutigo,escrow-redeem_2-1,2379413,2379413,0,0,0,2540
plutuz,escrow-redeem_2-1,388323,383307,367829,3096125,32585,10000
scalus-cek,escrow-redeem_2-1,288247,288247,288247,288247,0,1
scalus-jit,escrow-redeem_2-1,71292,71292,71292,71292,0,1
uplc-turbo,escrow-redeem_2-1,506081,501079,494879,532627,9509,100
blaze-jsc,escrow-redeem_2-2,1127000,1127000,948500,1592300,17130,444
blaze-v8,escrow-redeem_2-2,1166400,1166400,989300,1790500,17962,429
chrysalis,escrow-redeem_2-2,591290,592101,587591,594179,3367,3
chrysalis-aot,escrow-redeem_2-2,565475,568320,559432,568675,5237,3
haskell,escrow-redeem_2-2,205651,205651,203974,209387,9871,0
opshin,escrow-redeem_2-2,210870000,210870000,203820000,225530000,7880000,20
plutigo,escrow-redeem_2-2,2396885,2396885,0,0,0,2530
plutuz,escrow-redeem_2-2,388819,383448,367301,1446604,21369,10000
scalus-cek,escrow-redeem_2-2,293484,293484,293484,293484,0,1
scalus-jit,escrow-redeem_2-2,70490,70490,70490,70490,0,1
uplc-turbo,escrow-redeem_2-2,502169,501599,497623,517612,3119,100
blaze-jsc,escrow-redeem_2-3,1129700,1129700,958700,1621700,17171,443
blaze-v8,escrow-redeem_2-3,1152700,1152700,981900,1703600,17636,434
chrysalis,escrow-redeem_2-3,549999,549716,548787,551492,1374,3
chrysalis-aot,escrow-redeem_2-3,564623,562513,556874,574481,8990,3
haskell,escrow-redeem_2-3,207421,207421,205555,210477,10170,0
opshin,escrow-redeem_2-3,209530000,209530000,204160000,225970000,7320000,20
plutigo,escrow-redeem_2-3,2423037,2423037,0,0,0,2467
plutuz,escrow-redeem_2-3,390791,383912,366589,3037284,33515,10000
scalus-cek,escrow-redeem_2-3,297988,297988,297988,297988,0,1
scalus-jit,escrow-redeem_2-3,67400,67400,67400,67400,0,1
uplc-turbo,escrow-redeem_2-3,502212,499562,493393,518538,6917,100
blaze-jsc,escrow-refund-1,525400,525400,440300,1109200,8301,952
blaze-v8,escrow-refund-1,545000,545000,448900,1242800,8938,918
chrysalis,escrow-refund-1,291771,291768,291767,291779,6,3
chrysalis-aot,escrow-refund-1,300777,300810,300559,300963,204,3
haskell,escrow-refund-1,80621,80621,78711,84683,11802,0
opshin,escrow-refund-1,100810000,100810000,96820000,117590000,6680000,20
plutigo,escrow-refund-1,1077805,1077805,0,0,0,5502
plutuz,escrow-refund-1,227333,221597,215978,1927282,21555,10000
scalus-cek,escrow-refund-1,104079,104079,104079,104079,0,1
scalus-jit,escrow-refund-1,15842,15842,15842,15842,0,1
uplc-turbo,escrow-refund-1,268475,262232,255947,334603,15717,100
blaze-jsc,future-increase-margin-1,693100,693100,597200,1168600,9218,722
blaze-v8,future-increase-margin-1,695100,695100,595600,1277400,9175,720
chrysalis,future-increase-margin-1,362330,362810,361244,362937,942,3
chrysalis-aot,future-increase-margin-1,375494,375530,375045,375907,431,3
haskell,future-increase-margin-1,126214,126214,124877,128568,7680,0
opshin,future-increase-margin-1,140490000,140490000,136480000,156050000,5910000,20
plutigo,future-increase-margin-1,1516901,1516901,0,0,0,3960
plutuz,future-increase-margin-1,257126,251435,245025,388856,11996,10000
scalus-cek,future-increase-margin-1,177743,177743,177743,177743,0,1
scalus-jit,future-increase-margin-1,27365,27365,27365,27365,0,1
uplc-turbo,future-increase-margin-1,322493,319828,317540,340710,4724,100
blaze-jsc,future-increase-margin-2,1449800,1449800,1239200,1884500,21891,345
blaze-v8,future-increase-margin-2,1489300,1489300,1246800,2193300,24573,336
chrysalis,future-increase-margin-2,702460,702421,701916,703043,564,3
chrysalis-aot,future-increase-margin-2,712785,711030,710242,717082,3742,3
haskell,future-increase-margin-2,264257,264257,262871,267519,8691,0
opshin,future-increase-margin-2,268710000,268710000,258870000,297680000,9610000,20
plutigo,future-increase-margin-2,3106695,3106695,0,0,0,1952
plutuz,future-increase-margin-2,466242,463614,446185,650231,14957,10000
scalus-cek,future-increase-margin-2,394352,394352,394352,394352,0,1
scalus-jit,future-increase-margin-2,99112,99112,99112,99112,0,1
uplc-turbo,future-increase-margin-2,646669,644500,629064,726091,13991,100
blaze-jsc,future-increase-margin-3,1463200,1463200,1238700,2424300,23703,342
blaze-v8,future-increase-margin-3,1473800,1473800,1259200,2309700,23580,340
chrysalis,future-increase-margin-3,735440,733026,730809,742485,6201,3
chrysalis-aot,future-increase-margin-3,698515,696689,695235,703622,4481,3
haskell,future-increase-margin-3,307545,307545,300616,315294,32480,0
opshin,future-increase-margin-3,263510000,263510000,257269999,281220000,7820000,20
plutigo,future-increase-margin-3,3103086,3103086,0,0,0,1929
plutuz,future-increase-margin-3,470904,467045,447589,1168237,18977,10000
scalus-cek,future-increase-margin-3,411276,411276,411276,411276,0,1
scalus-jit,future-increase-margin-3,112727,112727,112727,112727,0,1
uplc-turbo,future-increase-margin-3,632530,636021,622513,648093,7437,100
blaze-jsc,future-increase-margin-4,1448800,1448800,1269200,1988500,17820,346
blaze-v8,future-increase-margin-4,1459700,1459700,1264300,2182400,19122,343
chrysalis,future-increase-margin-4,785279,785435,784948,785455,286,3
chrysalis-aot,future-increase-margin-4,817982,818314,815882,819750,1955,3
haskell,future-increase-margin-4,276747,276747,266593,292314,51143,0
opshin,future-increase-margin-4,-1,-1,-1,-1,-1,0
plutigo,future-increase-margin-4,3023719,3023719,0,0,0,1986
plutuz,future-increase-margin-4,593245,585154,549520,1162098,27605,8429
scalus-cek,future-increase-margin-4,362416,362416,362416,362416,0,1
scalus-jit,future-increase-margin-4,614189,614189,614189,614189,0,1
uplc-turbo,future-increase-margin-4,683843,684108,674644,700113,5542,100
blaze-jsc,future-increase-margin-5,3626600,3626600,3048600,4513900,73982,138
blaze-v8,future-increase-margin-5,3543000,3543000,2989100,4462900,69442,142
chrysalis,future-increase-margin-5,1170898,1166955,1163189,1182551,10265,3
chrysalis-aot,future-increase-margin-5,1205481,1208000,1200027,1208416,4728,3
haskell,future-increase-margin-5,497163,497163,485676,508639,51300,0
opshin,future-increase-margin-5,-1,-1,-1,-1,-1,0
plutigo,future-increase-margin-5,4459178,4459178,0,0,0,1333
plutuz,future-increase-margin-5,856696,851220,803590,2503530,40853,5837
scalus-cek,future-increase-margin-5,635380,635380,635380,635380,0,1
scalus-jit,future-increase-margin-5,1225467,1225467,1225467,1225467,0,1
uplc-turbo,future-increase-margin-5,990290,991060,973659,1043715,9232,100
blaze-jsc,future-pay-out-1,725800,725800,601600,1409900,13136,689
blaze-v8,future-pay-out-1,713600,713600,598200,1570000,10775,701
chrysalis,future-pay-out-1,361790,362470,360265,362634,1322,3
chrysalis-aot,future-pay-out-1,389605,391944,384380,392491,4533,3
haskell,future-pay-out-1,139828,139828,135812,144544,19775,0
opshin,future-pay-out-1,134940000,134940000,132199999,152020000,5480000,20
plutigo,future-pay-out-1,1500845,1500845,0,0,0,3963
plutuz,future-pay-out-1,257435,250872,243241,414594,15032,10000
scalus-cek,future-pay-out-1,175666,175666,175666,175666,0,1
scalus-jit,future-pay-out-1,32030,32030,32030,32030,0,1
uplc-turbo,future-pay-out-1,320676,320632,318321,336816,2150,100
blaze-jsc,future-pay-out-2,1527700,1527700,1258800,2587600,30095,328
blaze-v8,future-pay-out-2,1492000,1492000,1256000,2080800,24170,336
chrysalis,future-pay-out-2,703501,702917,701986,705600,1876,3
chrysalis-aot,future-pay-out-2,705469,699667,699339,717402,10334,3
haskell,future-pay-out-2,274755,274755,272167,279329,15187,0
opshin,future-pay-out-2,267480000,267480000,258230000,284250000,7680000,20
plutigo,future-pay-out-2,3082100,3082100,0,0,0,1945
plutuz,future-pay-out-2,462786,459875,440748,889268,15344,10000
scalus-cek,future-pay-out-2,391563,391563,391563,391563,0,1
scalus-jit,future-pay-out-2,114930,114930,114930,114930,0,1
uplc-turbo,future-pay-out-2,633502,627239,622566,650315,9802,100
blaze-jsc,future-pay-out-3,1577300,1577300,1270500,2886500,35331,318
blaze-v8,future-pay-out-3,1499300,1499300,1251400,2757800,25787,334
chrysalis,future-pay-out-3,689015,685458,685254,696333,6338,3
chrysalis-aot,future-pay-out-3,713431,712212,709249,718831,4906,3
haskell,future-pay-out-3,288627,288627,281734,301015,40399,0
opshin,future-pay-out-3,266550000,266550000,259380000,284260000,6860000,20
plutigo,future-pay-out-3,3085510,3085510,0,0,0,1935
plutuz,future-pay-out-3,465639,461276,444801,4547951,45289,10000
scalus-cek,future-pay-out-3,391017,391017,391017,391017,0,1
scalus-jit,future-pay-out-3,97647,97647,97647,97647,0,1
uplc-turbo,future-pay-out-3,622753,622682,618726,634712,2384,100
blaze-jsc,future-pay-out-4,3652000,3652000,3039700,4677000,77057,138
blaze-v8,future-pay-out-4,3548600,3548600,3016000,4300200,66713,141
chrysalis,future-pay-out-4,1173371,1171109,1170666,1178338,4307,3
chrysalis-aot,future-pay-out-4,1186005,1176092,1172443,1209482,20413,3
haskell,future-pay-out-4,443424,443424,436690,456077,38840,0
opshin,future-pay-out-4,-1,-1,-1,-1,-1,0
plutigo,future-pay-out-4,4480827,4480827,0,0,0,1359
plutuz,future-pay-out-4,850501,847881,807468,1159818,25679,5879
scalus-cek,future-pay-out-4,623845,623845,623845,623845,0,1
scalus-jit,future-pay-out-4,1356070,1356070,1356070,1356070,0,1
uplc-turbo,future-pay-out-4,980838,983969,958255,1052303,12691,100
blaze-jsc,future-settle-early-1,748600,748600,607700,1397400,13774,668
blaze-v8,future-settle-early-1,724200,724200,604100,1491100,10863,691
chrysalis,future-settle-early-1,370598,368652,367080,376064,4798,3
chrysalis-aot,future-settle-early-1,380473,376649,375202,389567,7909,3
haskell,future-settle-early-1,140750,140750,137774,144551,14930,0
opshin,future-settle-early-1,134820000,134820000,130830000,150500000,6540000,20
plutigo,future-settle-early-1,1522836,1522836,0,0,0,3907
plutuz,future-settle-early-1,260168,254503,248684,1381198,16316,10000
scalus-cek,future-settle-early-1,182006,182006,182006,182006,0,1
scalus-jit,future-settle-early-1,27512,27512,27512,27512,0,1
uplc-turbo,future-settle-early-1,319989,319616,317392,324975,1912,100
blaze-jsc,future-settle-early-2,1540700,1540700,1255400,2445700,29273,325
blaze-v8,future-settle-early-2,1501100,1501100,1267700,2220200,24317,334
chrysalis,future-settle-early-2,701454,701901,694570,707890,6671,3
chrysalis-aot,future-settle-early-2,728575,729968,724317,731440,3760,3
haskell,future-settle-early-2,273914,273914,271762,276437,9637,0
opshin,future-settle-early-2,263740000,263740000,256100000,279460000,6760000,20
plutigo,future-settle-early-2,3116971,3116971,0,0,0,1902
plutuz,future-settle-early-2,470929,467483,446550,971911,16796,10000
scalus-cek,future-settle-early-2,388291,388291,388291,388291,0,1
scalus-jit,future-settle-early-2,105010,105010,105010,105010,0,1
uplc-turbo,future-settle-early-2,629630,622380,619637,661062,10932,100
blaze-jsc,future-settle-early-3,1531800,1531800,1263300,2202000,28797,327
blaze-v8,future-settle-early-3,1497300,1497300,1264400,1943800,24256,334
chrysalis,future-settle-early-3,693129,691417,689525,698445,4700,3
chrysalis-aot,future-settle-early-3,713259,710645,702651,726480,12127,3
haskell,future-settle-early-3,266812,266812,265061,268495,7640,0
opshin,future-settle-early-3,268200000,268200000,263120000,284030000,7770000,20
plutigo,future-settle-early-3,3101166,3101166,0,0,0,1974
plutuz,future-settle-early-3,467909,463323,446158,2824788,29547,10000
scalus-cek,future-settle-early-3,388498,388498,388498,388498,0,1
scalus-jit,future-settle-early-3,93959,93959,93959,93959,0,1
uplc-turbo,future-settle-early-3,632667,629709,619553,677473,8943,100
blaze-jsc,future-settle-early-4,3082300,3082300,2609500,3916400,64728,163
blaze-v8,future-settle-early-4,3014800,3014800,2583400,3952800,61501,166
chrysalis,future-settle-early-4,932478,933423,927436,936575,4641,3
chrysalis-aot,future-settle-early-4,977593,985963,959162,987653,15983,3
haskell,future-settle-early-4,341142,341142,335857,353355,32364,0
opshin,future-settle-early-4,-1,-1,-1,-1,-1,0
plutigo,future-settle-early-4,3402202,3402202,0,0,0,1777
plutuz,future-settle-early-4,690607,687252,654053,4182887,47971,7241
scalus-cek,future-settle-early-4,476152,476152,476152,476152,0,1
scalus-jit,future-settle-early-4,1164254,1164254,1164254,1164254,0,1
uplc-turbo,future-settle-early-4,772687,772001,764847,789232,5626,100
blaze-jsc,game-sm-success_1-1,1302700,1302700,1026200,2392300,31395,384
blaze-v8,game-sm-success_1-1,1251300,1251300,1010999,1994200,26777,400
chrysalis,game-sm-success_1-1,611364,611468,610582,612043,735,3
chrysalis-aot,game-sm-success_1-1,651468,651846,649929,652628,1389,3
haskell,game-sm-success_1-1,222382,222382,215561,237355,41063,0
opshin,game-sm-success_1-1,220460000,220460000,210210000,239290000,9380000,20
plutigo,game-sm-success_1-1,2398500,2398500,0,0,0,2493
