vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
chrysalis,future-settle-early-1,281792,282061,280922,282393,771,3
chrysalis-aot,future-settle-early-1,283086,284980,278824,285455,3698,3
haskell,future-settle-early-1,123994,123994,122833,128409,8312,0
opshin,future-settle-early-1,142070000,142070000,132300000,184840000,15400000,20
plutigo,future-settle-early-1,1082677,1082677,0,0,0,5614
plutuz,future-settle-early-1,267550,255291,243128,854389,31280,10000
scalus-cek,future-settle-early-1,199806,199806,199806,199806,0,1
scalus-jit,future-settle-early-1,39482,39482,39482,39482,0,1
uplc-turbo,future-settle-early-1,187418,186648,185389,198859,2223,100
uplc-turbo-bc,future-settle-early-1,142894,142311,138808,149744,2140,100
blaze-jsc,future-settle-early-2,1624100,1624100,1291600,3057100,38815,308
blaze-v8,future-settle-early-2,1591600,1591600,1308800,2472400,30399,315
chrysalis,future-settle-early-2,549324,543265,539088,565619,14265,3
chrysalis-aot,future-settle-early-2,536934,533843,531750,545209,7242,3
haskell,future-settle-early-2,257963,257963,257287,258967,3626,0
opshin,future-settle-early-2,270070000,270070000,260480000,311010000,14990000,20
plutigo,future-settle-early-2,2207259,2207259,0,0,0,2757
plutuz,future-settle-early-2,473357,462560,443335,1207289,38850,10000
scalus-cek,future-settle-early-2,417360,417360,417360,417360,0,1
scalus-jit,future-settle-early-2,135224,135224,135224,135224,0,1
uplc-turbo,future-settle-early-2,352310,351051,346553,410222,7084,100
uplc-turbo-bc,future-settle-early-2,312362,301472,297907,389242,26579,100
blaze-jsc,future-settle-early-3,1544900,1544900,1284100,2464800,29044,324
blaze-v8,future-settle-early-3,1570300,1570300,1314600,2148500,28422,319
chrysalis,future-settle-early-3,532070,531164,530550,534497,2123,3
chrysalis-aot,future-settle-early-3,525819,525293,524464,527700,1680,3
haskell,future-settle-early-3,273370,273370,269142,282882,26206,0
opshin,future-settle-early-3,264740000,264740000,258760000,288760000,8950000,20
plutigo,future-settle-early-3,2194001,2194001,0,0,0,2748
plutuz,future-settle-early-3,465871,461094,444357,1011458,21604,10000
scalus-cek,future-settle-early-3,424888,424888,424888,424888,0,1
scalus-jit,future-settle-early-3,122044,122044,122044,122044,0,1
uplc-turbo,future-settle-early-3,363172,355451,348754,444748,21463,100
uplc-turbo-bc,future-settle-early-3,300872,299497,296241,329060,4934,100
blaze-jsc,future-settle-early-4,3239800,3239800,2670400,4420400,81966,155
blaze-v8,future-settle-early-4,3228000,3228000,2683800,4205800,73598,155
chrysalis,future-settle-early-4,739292,737340,736734,743801,3916,3
chrysalis-aot,future-settle-early-4,731696,710103,709229,775756,38159,3
haskell,future-settle-early-4,317526,317526,315777,320715,9873,0
opshin,future-settle-early-4,-1,-1,-1,-1,-1,0
plutigo,future-settle-early-4,2451227,2451227,0,0,0,2449
plutuz,future-settle-early-4,707880,703708,661066,1234248,32214,7064
scalus-cek,future-settle-early-4,519872,519872,519872,519872,0,1
scalus-jit,future-settle-early-4,1531153,1531153,1531153,1531153,0,1
uplc-turbo,future-settle-early-4,477954,466383,453476,588119,34693,100
uplc-turbo-bc,future-settle-early-4,343663,340590,333445,376504,6961,100
blaze-jsc,game-sm-success_1-1,1375400,1375400,1066600,2430800,34247,364
blaze-v8,game-sm-success_1-1,1360800,1360800,1073500,2641200,35108,368
chrysalis,game-sm-success_1-1,469849,467830,467437,474280,3842,3
chrysalis-aot,game-sm-success_1-1,459057,458010,447807,471355,11808,3
haskell,game-sm-success_1-1,198509,198509,197684,199427,4011,0
opshin,game-sm-success_1-1,219420000,219420000,207900000,240890000,11160000,20
plutigo,game-sm-success_1-1,1748333,1748333,0,0,0,3489
plutuz,game-sm-success_1-1,472277,459362,436746,827063,35174,10000
scalus-cek,game-sm-success_1-1,292428,292428,292428,292428,0,1
scalus-jit,game-sm-success_1-1,486542,486542,486542,486542,0,1
uplc-turbo,game-sm-success_1-1,323166,321456,317019,336605,3875,100
uplc-turbo-bc,game-sm-success_1-1,223107,220602,217304,233253,4349,100
blaze-jsc,game-sm-success_1-2,620300,620300,535000,1166300,7629,807
blaze-v8,game-sm-success_1-2,620800,620800,534500,1281500,7263,806
chrysalis,game-sm-success_1-2,201458,201737,200899,201739,484,3
chrysalis-aot,game-sm-success_1-2,196685,197360,195234,197462,1257,3
haskell,game-sm-success_1-2,95961,95961,95593,96869,2319,0
opshin,game-sm-success_1-2,96220000,96220000,93590000,114710000,5970000,21
plutigo,game-sm-success_1-2,862879,862879,0,0,0,7000
plutuz,game-sm-success_1-2,201390,197060,191425,512318,11729,10000
scalus-cek,game-sm-success_1-2,145675,145675,145675,145675,0,1
scalus-jit,game-sm-success_1-2,34016,34016,34016,34016,0,1
uplc-turbo,game-sm-success_1-2,158284,157569,155812,189160,4278,100
uplc-turbo-bc,game-sm-success_1-2,121944,120858,118295,163215,5007,100
blaze-jsc,game-sm-success_1-3,1969700,1969700,1579400,3005200,45106,254
blaze-v8,game-sm-success_1-3,2024300,2024300,1622700,2980100,47975,248
chrysalis,game-sm-success_1-3,689914,689968,689720,690054,173,3
chrysalis-aot,game-sm-success_1-3,672753,672875,671395,673989,1301,3
haskell,game-sm-success_1-3,323095,323095,319337,329542,20844,0
opshin,game-sm-success_1-3,359600000,359600000,321850000,462880000,44430000,20
plutigo,game-sm-success_1-3,2631882,2631882,0,0,0,2294
plutuz,game-sm-success_1-3,643136,622207,583867,1120847,73238,7775
scalus-cek,game-sm-success_1-3,513574,513574,513574,513574,0,1
scalus-jit,game-sm-success_1-3,630874,630874,630874,630874,0,1
uplc-turbo,game-sm-success_1-3,439691,439297,426862,543303,13710,100
uplc-turbo-bc,game-sm-success_1-3,351066,347819,341764,449029,15289,100
blaze-jsc,game-sm-success_1-4,720600,720600,620600,1198800,9800,694
blaze-v8,game-sm-success_1-4,737100,737100,626700,1250500,10245,679
chrysalis,game-sm-success_1-4,224090,223596,222265,226409,2116,3
chrysalis-aot,game-sm-success_1-4,218893,218176,217402,221101,1951,3
haskell,game-sm-success_1-4,112585,112585,111607,115075,6261,0
opshin,game-sm-success_1-4,108330000,108330000,105270000,126330000,5910000,20
plutigo,game-sm-success_1-4,1002143,1002143,0,0,0,5910
plutuz,game-sm-success_1-4,222079,217116,212129,566985,11253,10000
scalus-cek,game-sm-success_1-4,173886,173886,173886,173886,0,1
scalus-jit,game-sm-success_1-4,40866,40866,40866,40866,0,1
uplc-turbo,game-sm-success_1-4,178851,177389,175847,228990,6145,100
uplc-turbo-bc,game-sm-success_1-4,141745,141059,139924,148274,1875,100
blaze-jsc,game-sm-success_2-1,1319500,1319500,1051200,2308800,31668,379
blaze-v8,game-sm-success_2-1,1350800,1350800,1072500,2481700,33634,371
chrysalis,game-sm-success_2-1,467332,465799,462618,473579,5638,3
chrysalis-aot,game-sm-success_2-1,453863,454531,448658,458399,4904,3
haskell,game-sm-success_2-1,203693,203693,201594,208314,12115,0
opshin,game-sm-success_2-1,218520000,218520000,207660000,245150000,11570000,20
plutigo,game-sm-success_2-1,1754811,1754811,0,0,0,3423
plutuz,game-sm-success_2-1,463484,456503,437279,889539,20760,10000
scalus-cek,game-sm-success_2-1,294555,294555,294555,294555,0,1
scalus-jit,game-sm-success_2-1,459599,459599,459599,459599,0,1
uplc-turbo,game-sm-success_2-1,321029,321311,316519,327928,1803,100
uplc-turbo-bc,game-sm-success_2-1,220069,219085,216752,239208,3266,100
blaze-jsc,game-sm-success_2-2,623200,623200,540900,1674500,8163,803
blaze-v8,game-sm-success_2-2,617500,617500,536100,1483900,7286,810
chrysalis,game-sm-success_2-2,203993,203168,202821,205989,1737,3
chrysalis-aot,game-sm-success_2-2,199312,199220,199111,199603,258,3
haskell,game-sm-success_2-2,95074,95074,94569,95984,2915,0
opshin,game-sm-success_2-2,96350000,96350000,93330000,114500000,5660000,21
plutigo,game-sm-success_2-2,870888,870888,0,0,0,6810
plutuz,game-sm-success_2-2,207404,200047,193163,380574,16528,10000
scalus-cek,game-sm-success_2-2,148133,148133,148133,148133,0,1
scalus-jit,game-sm-success_2-2,36617,36617,36617,36617,0,1
uplc-turbo,game-sm-success_2-2,162687,161575,155889,196459,5046,100
uplc-turbo-bc,game-sm-success_2-2,123122,121582,120199,153937,4997,100
blaze-jsc,game-sm-success_2-3,1959200,1959200,1576600,3560800,46237,256
blaze-v8,game-sm-success_2-3,2059600,2059600,1629500,3783600,49636,243
chrysalis,game-sm-success_2-3,682002,681310,679934,684762,2487,3
chrysalis-aot,game-sm-success_2-3,680502,678036,675374,688097,6710,3
haskell,game-sm-success_2-3,312980,312980,311305,317855,10915,0
opshin,game-sm-success_2-3,333440000,333440000,321170000,360300000,10970000,20
plutigo,game-sm-success_2-3,2621729,2621729,0,0,0,2295
plutuz,game-sm-success_2-3,638090,620507,590613,1021867,60813,7836
scalus-cek,game-sm-success_2-3,510337,510337,510337,510337,0,1
scalus-jit,game-sm-success_2-3,669712,669712,669712,669712,0,1
uplc-turbo,game-sm-success_2-3,432379,430677,424933,452765,6272,100
uplc-turbo-bc,game-sm-success_2-3,348859,347337,337648,367767,5641,100
blaze-jsc,game-sm-success_2-4,730900,730900,626700,1251900,10232,685
blaze-v8,game-sm-success_2-4,759700,759700,635200,1661500,11319,659
chrysalis,game-sm-success_2-4,223615,223988,222545,224314,941,3
chrysalis-aot,game-sm-success_2-4,221947,220936,218058,226847,4480,3
haskell,game-sm-success_2-4,112413,112413,111676,113278,3370,0
opshin,game-sm-success_2-4,112290000,112290000,108900000,130620000,4510000,20
plutigo,game-sm-success_2-4,1004750,1004750,0,0,0,6164
plutuz,game-sm-success_2-4,222429,217846,212804,676087,11394,10000
scalus-cek,game-sm-success_2-4,169337,169337,169337,169337,0,1
scalus-jit,game-sm-success_2-4,39266,39266,39266,39266,0,1
uplc-turbo,game-sm-success_2-4,180874,178181,174992,222495,8533,100
uplc-turbo-bc,game-sm-success_2-4,142376,141543,140511,146468,1769,100
blaze-jsc,game-sm-success_2-5,1984400,1984400,1582400,3004800,45839,253
blaze-v8,game-sm-success_2-5,2067500,2067500,1634500,3234400,49826,242
chrysalis,game-sm-success_2-5,689377,684053,681685,702393,11334,3
chrysalis-aot,game-sm-success_2-5,674403,672863,670137,680208,5209,3
haskell,game-sm-success_2-5,315328,315328,312619,322954,16898,0
opshin,game-sm-success_2-5,333830000,333830000,320290000,352690000,10600000,20
plutigo,game-sm-success_2-5,2681789,2681789,0,0,0,2235
plutuz,game-sm-success_2-5,614527,607362,584929,1079306,24472,8137
scalus-cek,game-sm-success_2-5,519871,519871,519871,519871,0,1
scalus-jit,game-sm-success_2-5,627064,627064,627064,627064,0,1
uplc-turbo,game-sm-success_2-5,437263,438272,425872,458042,7225,100
uplc-turbo-bc,game-sm-success_2-5,355646,356566,344209,440913,14027,100
blaze-jsc,game-sm-success_2-6,732000,732000,623300,1298200,10394,684
blaze-v8,game-sm-success_2-6,756600,756600,636200,1436900,11122,661
chrysalis,game-sm-success_2-6,222769,222946,222044,223315,654,3
chrysalis-aot,game-sm-success_2-6,219012,219471,217957,219609,916,3
haskell,game-sm-success_2-6,111349,111349,109927,114072,8318,0
opshin,game-sm-success_2-6,110840000,110840000,106140000,129100000,5990000,20
plutigo,game-sm-success_2-6,992692,992692,0,0,0,5901
plutuz,game-sm-success_2-6,220840,216166,211654,330408,10224,10000
scalus-cek,game-sm-success_2-6,169914,169914,169914,169914,0,1
scalus-jit,game-sm-success_2-6,41992,41992,41992,41992,0,1
uplc-turbo,game-sm-success_2-6,176982,175950,174860,202978,3436,100
uplc-turbo-bc,game-sm-success_2-6,144159,143966,140240,160783,3728,100
blaze-jsc,guardrail-sorted-large,1530600,1530600,1288600,2187600,24183,327
blaze-v8,guardrail-sorted-large,1602700,1602700,1326100,2749800,28848,312
chrysalis,guardrail-sorted-large,394809,393870,393193,397365,2239,3
chrysalis-aot,guardrail-sorted-large,418658,418767,414933,422274,3671,3
haskell,guardrail-sorted-large,213559,213559,211975,217592,10796,0
opshin,guardrail-sorted-large,20560000,20560000,17830000,40100000,5420000,98
plutigo,guardrail-sorted-large,2120364,2120364,0,0,0,2866
plutuz,guardrail-sorted-large,316578,311043,302254,794284,15197,10000
scalus-cek,guardrail-sorted-large,-1,-1,-1,-1,-1,0
scalus-jit,guardrail-sorted-large,-1,-1,-1,-1,-1,0
uplc-turbo,guardrail-sorted-large,326850,318944,316818,431597,18689,100
uplc-turbo-bc,guardrail-sorted-large,266831,262038,260327,346249,11912,100
blaze-jsc,guardrail-sorted-small,268500,268500,226500,1031300,3571,1863
blaze-v8,guardrail-sorted-small,269900,269900,225300,847100,3535,1853
chrysalis,guardrail-sorted-small,97863,98869,95791,98928,1794,3
chrysalis-aot,guardrail-sorted-small,95679,94812,94734,97492,1570,3
haskell,guardrail-sorted-small,32269,32269,31926,33341,2234,0
opshin,guardrail-sorted-small,16059999,16059999,13680000,37830000,4980000,125
plutigo,guardrail-sorted-small,351620,351620,0,0,0,17001
plutuz,guardrail-sorted-small,92672,90102,88229,175775,6684,10000
scalus-cek,guardrail-sorted-small,-1,-1,-1,-1,-1,0
scalus-jit,guardrail-sorted-small,-1,-1,-1,-1,-1,0
uplc-turbo,guardrail-sorted-small,72733,72691,70626,77574,1449,100
uplc-turbo-bc,guardrail-sorted-small,43263,42267,41953,54040,2252,100
blaze-jsc,guardrail-unsorted-large,1888900,1888900,1674600,3219100,20022,265
blaze-v8,guardrail-unsorted-large,2088099,2088099,1739500,3407700,35915,240
chrysalis,guardrail-unsorted-large,542722,541904,541678,544585,1616,3
chrysalis-aot,guardrail-unsorted-large,552195,551713,551711,553160,835,3
haskell,guardrail-unsorted-large,296192,296192,294307,299712,10902,0
opshin,guardrail-unsorted-large,20540000,20540000,17620000,43060000,5470000,98
plutigo,guardrail-unsorted-large,2625322,2625322,0,0,0,2293
plutuz,guardrail-unsorted-large,417425,412587,395835,903364,20471,10000
scalus-cek,guardrail-unsorted-large,-1,-1,-1,-1,-1,0
scalus-jit,guardrail-unsorted-large,-1,-1,-1,-1,-1,0
uplc-turbo,guardrail-unsorted-large,383815,382145,379217,415604,6023,100
uplc-turbo-bc,guardrail-unsorted-large,349658,345990,343719,448676,13568,100
blaze-jsc,guardrail-unsorted-small,269600,269600,220600,873800,3855,1855
blaze-v8,guardrail-unsorted-small,276600,276600,222300,841200,4149,1808
chrysalis,guardrail-unsorted-small,94110,94098,93870,94362,246,3
chrysalis-aot,guardrail-unsorted-small,95480,96545,92847,97048,2293,3
haskell,guardrail-unsorted-small,33328,33328,32866,34553,2844,0
opshin,guardrail-unsorted-small,15850000,15850000,13610000,35250000,5080000,127
plutigo,guardrail-unsorted-small,348323,348323,0,0,0,17211
plutuz,guardrail-unsorted-small,92322,89428,87053,174855,7412,10000
scalus-cek,guardrail-unsorted-small,-1,-1,-1,-1,-1,0
scalus-jit,guardrail-unsorted-small,-1,-1,-1,-1,-1,0
uplc-turbo,guardrail-unsorted-small,72920,71946,69868,88117,3777,100
uplc-turbo-bc,guardrail-unsorted-small,42862,42229,41929,53695,2377,100
blaze-jsc,multisig-sm-01,1427900,1427900,1116400,2721900,39410,351
blaze-v8,multisig-sm-01,1422700,1422700,1111200,3261100,39408,352
chrysalis,multisig-sm-01,512042,513240,509416,513471,2277,3
chrysalis-aot,multisig-sm-01,484845,485242,483822,485471,893,3
haskell,multisig-sm-01,204857,204857,203062,209098,10977,0
opshin,multisig-sm-01,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-01,1803514,1803514,0,0,0,3286
plutuz,multisig-sm-01,502025,487917,466404,1292714,39356,9960
scalus-cek,multisig-sm-01,311067,311067,311067,311067,0,1
scalus-jit,multisig-sm-01,620021,620021,620021,620021,0,1
uplc-turbo,multisig-sm-01,337351,334699,330635,356756,5720,100
uplc-turbo-bc,multisig-sm-01,224130,224207,221948,231797,1285,100
blaze-jsc,multisig-sm-02,1378100,1378100,1077400,2643000,35279,364
blaze-v8,multisig-sm-02,1360200,1360200,1104600,2524100,32780,368
chrysalis,multisig-sm-02,489866,485212,484195,500191,8956,3
chrysalis-aot,multisig-sm-02,472539,471874,470116,475626,2814,3
haskell,multisig-sm-02,201470,201470,200158,203558,7270,0
opshin,multisig-sm-02,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-02,1774894,1774894,0,0,0,3381
plutuz,multisig-sm-02,493018,477370,458416,1263423,46029,10000
scalus-cek,multisig-sm-02,306015,306015,306015,306015,0,1
scalus-jit,multisig-sm-02,617102,617102,617102,617102,0,1
uplc-turbo,multisig-sm-02,342634,329740,325638,405340,27644,100
uplc-turbo-bc,multisig-sm-02,221591,218948,216713,260058,6236,100
blaze-jsc,multisig-sm-03,1376500,1376500,1104400,2301700,33173,364
blaze-v8,multisig-sm-03,1395800,1395800,1124800,2549200,35313,359
chrysalis,multisig-sm-03,502955,502816,502493,503557,545,3
chrysalis-aot,multisig-sm-03,484852,486660,476197,491698,7906,3
haskell,multisig-sm-03,194477,194477,193919,195209,2772,0
opshin,multisig-sm-03,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-03,1783148,1783148,0,0,0,3373
plutuz,multisig-sm-03,490161,477107,458952,1190571,40426,10000
scalus-cek,multisig-sm-03,311821,311821,311821,311821,0,1
scalus-jit,multisig-sm-03,679545,679545,679545,679545,0,1
uplc-turbo,multisig-sm-03,340895,337532,329238,423498,18712,100
uplc-turbo-bc,multisig-sm-03,223519,221425,218464,235763,4064,100
blaze-jsc,multisig-sm-04,1401800,1401800,1125900,2402500,35325,357
blaze-v8,multisig-sm-04,1427300,1427300,1130000,2746700,37966,351
chrysalis,multisig-sm-04,495009,492841,491861,500325,4630,3
chrysalis-aot,multisig-sm-04,488846,488610,488175,489752,814,3
haskell,multisig-sm-04,203633,203633,201852,207398,10241,0
opshin,multisig-sm-04,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-04,1828773,1828773,0,0,0,3309
plutuz,multisig-sm-04,499117,486032,462089,812618,39453,10000
scalus-cek,multisig-sm-04,315784,315784,315784,315784,0,1
scalus-jit,multisig-sm-04,676263,676263,676263,676263,0,1
uplc-turbo,multisig-sm-04,337902,334537,330312,382753,8118,100
uplc-turbo-bc,multisig-sm-04,225011,223239,219863,238559,3610,100
blaze-jsc,multisig-sm-05,1892800,1892800,1450500,3157200,49023,265
blaze-v8,multisig-sm-05,1830500,1830500,1474500,2704700,41369,274
chrysalis,multisig-sm-05,644996,643849,643020,648119,2736,3
chrysalis-aot,multisig-sm-05,629146,628943,628136,630359,1125,3
haskell,multisig-sm-05,287331,287331,285612,289199,7610,0
opshin,multisig-sm-05,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-05,2435502,2435502,0,0,0,2449
plutuz,multisig-sm-05,615223,596255,566267,1881563,61614,8128
scalus-cek,multisig-sm-05,456394,456394,456394,456394,0,1
scalus-jit,multisig-sm-05,889751,889751,889751,889751,0,1
uplc-turbo,multisig-sm-05,403448,401342,398884,435310,5796,100
uplc-turbo-bc,multisig-sm-05,308180,305592,302760,345850,6150,100
blaze-jsc,multisig-sm-06,1411500,1411500,1116400,2607700,37122,355
blaze-v8,multisig-sm-06,1421300,1421300,1114000,2384700,37522,352
chrysalis,multisig-sm-06,532495,532055,531717,533712,1067,3
chrysalis-aot,multisig-sm-06,486883,488225,483290,489134,3144,3
haskell,multisig-sm-06,208511,208511,206945,212491,10822,0
opshin,multisig-sm-06,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-06,1828925,1828925,0,0,0,3292
plutuz,multisig-sm-06,505936,504517,463268,988491,31122,9883
scalus-cek,multisig-sm-06,309654,309654,309654,309654,0,1
scalus-jit,multisig-sm-06,580371,580371,580371,580371,0,1
uplc-turbo,multisig-sm-06,334414,334451,329090,354727,4261,100
uplc-turbo-bc,multisig-sm-06,230704,225553,223675,288040,14775,100
blaze-jsc,multisig-sm-07,1358100,1358100,1094800,2406200,33001,369
blaze-v8,multisig-sm-07,1386400,1386400,1115700,2536300,33550,361
chrysalis,multisig-sm-07,501048,501802,498714,502629,2063,3
chrysalis-aot,multisig-sm-07,479954,480233,477977,481651,1853,3
haskell,multisig-sm-07,204569,204569,203494,207774,7180,0
opshin,multisig-sm-07,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-07,1780937,1780937,0,0,0,3396
plutuz,multisig-sm-07,500611,498299,463177,756675,26463,9988
scalus-cek,multisig-sm-07,306597,306597,306597,306597,0,1
scalus-jit,multisig-sm-07,668736,668736,668736,668736,0,1
uplc-turbo,multisig-sm-07,331324,330864,326118,371797,5081,100
uplc-turbo-bc,multisig-sm-07,220635,219425,217445,275044,6927,100
blaze-jsc,multisig-sm-08,1364600,1364600,1101300,2337300,33705,367
blaze-v8,multisig-sm-08,1427200,1427200,1130900,2966900,36536,351
chrysalis,multisig-sm-08,493125,495252,487034,497089,5354,3
chrysalis-aot,multisig-sm-08,481572,483103,477233,484380,3811,3
haskell,multisig-sm-08,200162,200162,199413,201043,3585,0
opshin,multisig-sm-08,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-08,1797465,1797465,0,0,0,3370
plutuz,multisig-sm-08,500636,490905,467664,959534,27204,9988
scalus-cek,multisig-sm-08,315897,315897,315897,315897,0,1
scalus-jit,multisig-sm-08,640262,640262,640262,640262,0,1
uplc-turbo,multisig-sm-08,338530,335961,328826,397528,9398,100
uplc-turbo-bc,multisig-sm-08,225014,222794,218013,277936,8417,100
blaze-jsc,multisig-sm-09,1382700,1382700,1114200,2367000,34152,362
blaze-v8,multisig-sm-09,1441100,1441100,1115000,2334300,36748,348
chrysalis,multisig-sm-09,494535,495268,491467,496870,2774,3
chrysalis-aot,multisig-sm-09,506039,484252,483959,549905,37989,3
haskell,multisig-sm-09,200971,200971,199732,204676,8148,0
opshin,multisig-sm-09,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-09,1824371,1824371,0,0,0,3271
plutuz,multisig-sm-09,502373,493785,469036,1073280,25832,9953
scalus-cek,multisig-sm-09,305862,305862,305862,305862,0,1
scalus-jit,multisig-sm-09,676381,676381,676381,676381,0,1
uplc-turbo,multisig-sm-09,340081,339505,333411,361681,4531,100
uplc-turbo-bc,multisig-sm-09,226919,224461,220687,269785,6635,100
blaze-jsc,multisig-sm-10,1807800,1807800,1446800,2828700,41579,277
blaze-v8,multisig-sm-10,1865900,1865900,1500300,2804900,43102,268
chrysalis,multisig-sm-10,663186,662458,661647,665453,2004,3
chrysalis-aot,multisig-sm-10,647299,646697,646522,648677,1196,3
haskell,multisig-sm-10,279049,279049,277712,281799,7833,0
opshin,multisig-sm-10,-1,-1,-1,-1,-1,0
plutigo,multisig-sm-10,2427977,2427977,0,0,0,2460
plutuz,multisig-sm-10,596546,588364,567014,869403,22674,8382
scalus-cek,multisig-sm-10,454100,454100,454100,454100,0,1
scalus-jit,multisig-sm-10,919174,919174,919174,919174,0,1
uplc-turbo,multisig-sm-10,409427,406466,396072,500681,17468,100
uplc-turbo-bc,multisig-sm-10,314307,312610,303256,401246,18485,100
blaze-jsc,ping-pong-1,1129300,1129300,907400,2174500,26764,443
blaze-v8,ping-pong-1,1162200,1162200,913200,2115900,27195,431
chrysalis,ping-pong-1,407974,407348,406988,409586,1407,3
chrysalis-aot,ping-pong-1,410869,404043,399925,428639,15526,3
haskell,ping-pong-1,167900,167900,167109,168873,3833,0
opshin,ping-pong-1,194000000,194000000,187080000,212060000,10100000,20
plutigo,ping-pong-1,1538518,1538518,0,0,0,4015
plutuz,ping-pong-1,408621,400982,385216,808226,20562,10000
scalus-cek,ping-pong-1,260561,260561,260561,260561,0,1
scalus-jit,ping-pong-1,361322,361322,361322,361322,0,1
uplc-turbo,ping-pong-1,286242,285401,276384,343743,9288,100
uplc-turbo-bc,ping-pong-1,188798,184656,182599,237561,12690,100
blaze-jsc,ping-pong-2,1172700,1172700,923400,2400900,29200,427
blaze-v8,ping-pong-2,1208600,1208600,926200,2585500,30698,414
chrysalis,ping-pong-2,418013,417881,416843,419316,1242,3
chrysalis-aot,ping-pong-2,414020,411169,410618,420272,5422,3
haskell,ping-pong-2,167315,167315,166466,168656,4592,0
opshin,ping-pong-2,199480000,199480000,187730000,262510000,18270000,20
plutigo,ping-pong-2,1527188,1527188,0,0,0,3848
plutuz,ping-pong-2,408323,401346,386500,1076328,19424,10000
scalus-cek,ping-pong-2,254839,254839,254839,254839,0,1
scalus-jit,ping-pong-2,366348,366348,366348,366348,0,1
uplc-turbo,ping-pong-2,282226,281260,279658,311435,3638,100
uplc-turbo-bc,ping-pong-2,189416,188345,183540,232065,5707,100
blaze-jsc,ping-pong_2-1,809700,809700,628600,1980200,19675,618
blaze-v8,ping-pong_2-1,834100,834100,634000,1968600,21352,600
chrysalis,ping-pong_2-1,303592,303604,303502,303671,85,3
chrysalis-aot,ping-pong_2-1,288722,287403,284096,294667,5407,3
haskell,ping-pong_2-1,101816,101816,101273,102369,2443,0
opshin,ping-pong_2-1,141600000,141600000,134110000,160370000,9870000,20
plutigo,ping-pong_2-1,1076226,1076226,0,0,0,5708
plutuz,ping-pong_2-1,317230,311144,302235,806116,15642,10000
scalus-cek,ping-pong_2-1,152513,152513,152513,152513,0,1
scalus-jit,ping-pong_2-1,149600,149600,149600,149600,0,1
uplc-turbo,ping-pong_2-1,224243,222892,220206,256616,4273,100
uplc-turbo-bc,ping-pong_2-1,118600,117731,115939,150653,4894,100
blaze-jsc,prism-1,569400,569400,464400,1103900,8597,879
blaze-v8,prism-1,559600,559600,462600,1508000,9177,894
chrysalis,prism-1,176613,175862,175707,178268,1436,3
chrysalis-aot,prism-1,168733,168207,167745,170246,1330,3
haskell,prism-1,81627,81627,80876,83105,4357,0
opshin,prism-1,88950000,88950000,83490000,113020000,7810000,23
plutigo,prism-1,735066,735066,0,0,0,8349
plutuz,prism-1,182570,172146,167515,513065,23653,10000
scalus-cek,prism-1,121506,121506,121506,121506,0,1
scalus-jit,prism-1,16539,16539,16539,16539,0,1
uplc-turbo,prism-1,139599,137034,133437,173164,10206,100
uplc-turbo-bc,prism-1,98608,98088,97398,106526,1667,100
blaze-jsc,prism-2,1363100,1363100,1136300,2669800,28079,367
blaze-v8,prism-2,1329800,1329800,1128700,2309400,24069,376
chrysalis,prism-2,487607,488527,485283,489011,2027,3
chrysalis-aot,prism-2,470876,471601,468437,472589,2169,3
haskell,prism-2,209317,209317,205431,216871,23048,0
opshin,prism-2,232440000,232440000,222960000,252950000,10130000,20
plutigo,prism-2,1875723,1875723,0,0,0,3232
plutuz,prism-2,493101,475913,451165,1156188,50435,10000
scalus-cek,prism-2,316848,316848,316848,316848,0,1
scalus-jit,prism-2,499977,499977,499977,499977,0,1
uplc-turbo,prism-2,337478,333963,330946,411696,11162,100
uplc-turbo-bc,prism-2,234539,233897,231477,264616,3354,100
blaze-jsc,prism-3,1108900,1108900,933200,1893200,18629,451
blaze-v8,prism-3,1092500,1092500,933600,1816700,16824,458
chrysalis,prism-3,388727,386094,382208,397879,8160,3
chrysalis-aot,prism-3,386055,378449,372097,407619,18943,3
haskell,prism-3,180229,180229,179704,181099,3030,0
opshin,prism-3,182430000,182430000,176200000,203200000,8340000,20
plutigo,prism-3,1558414,1558414,0,0,0,3847
plutuz,prism-3,346590,340452,326947,826085,18979,10000
scalus-cek,prism-3,287509,287509,287509,287509,0,1
scalus-jit,prism-3,84453,84453,84453,84453,0,1
uplc-turbo,prism-3,253514,252740,249537,276476,3448,100
uplc-turbo-bc,prism-3,217165,216482,210836,241169,4787,100
blaze-jsc,pubkey-1,460500,460500,394100,948600,6170,1086
blaze-v8,pubkey-1,460300,460300,395300,1225700,5799,1087
chrysalis,pubkey-1,154544,154490,154384,154758,192,3
chrysalis-aot,pubkey-1,149970,150168,149523,150219,387,3
haskell,pubkey-1,69594,69594,69080,70744,3215,0
