vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
scalus-jit,game-sm-success_2-5,627064,627064,627064,627064,0,1
scalus-jit,game-sm-success_2-6,41992,41992,41992,41992,0,1
scalus-jit,multisig-sm-01,620021,620021,620021,620021,0,1
scalus-jit,multisig-sm-02,617102,617102,617102,617102,0,1
scalus-jit,multisig-sm-03,679545,679545,679545,679545,0,1
scalus-jit,multisig-sm-04,676263,676263,676263,676263,0,1
scalus-jit,multisig-sm-05,889751,889751,889751,889751,0,1
scalus-jit,multisig-sm-06,580371,580371,580371,580371,0,1
scalus-jit,multisig-sm-07,668736,668736,668736,668736,0,1
scalus-jit,multisig-sm-08,640262,640262,640262,640262,0,1
scalus-jit,multisig-sm-09,676381,676381,676381,676381,0,1
scalus-jit,multisig-sm-10,919174,919174,919174,919174,0,1
scalus-jit,ping-pong-1,361322,361322,361322,361322,0,1
scalus-jit,ping-pong-2,366348,366348,366348,366348,0,1
scalus-jit,ping-pong_2-1,149600,149600,149600,149600,0,1
scalus-jit,prism-1,16539,16539,16539,16539,0,1
scalus-jit,prism-2,499977,499977,499977,499977,0,1
scalus-jit,prism-3,84453,84453,84453,84453,0,1
scalus-jit,pubkey-1,13234,13234,13234,13234,0,1
scalus-jit,stablecoin_1-2,39430,39430,39430,39430,0,1
scalus-jit,stablecoin_1-4,40415,40415,40415,40415,0,1
scalus-jit,stablecoin_1-6,48145,48145,48145,48145,0,1
scalus-jit,stablecoin_2-2,34915,34915,34915,34915,0,1
scalus-jit,stablecoin_2-4,38039,38039,38039,38039,0,1
scalus-jit,token-account-1,39389,39389,39389,39389,0,1
scalus-jit,token-account-2,46883,46883,46883,46883,0,1
scalus-jit,uniswap-1,58608,58608,58608,58608,0,1
scalus-jit,uniswap-2,55018,55018,55018,55018,0,1
scalus-jit,uniswap-4,62816,62816,62816,62816,0,1
scalus-jit,uniswap-6,59741,59741,59741,59741,0,1
scalus-jit,vesting-1,229617,229617,229617,229617,0,1
scalus-jit,coop-1,-1,-1,-1,-1,-1,0
scalus-jit,coop-2,-1,-1,-1,-1,-1,0
scalus-jit,coop-3,-1,-1,-1,-1,-1,0
scalus-jit,coop-4,-1,-1,-1,-1,-1,0
scalus-jit,coop-5,-1,-1,-1,-1,-1,0
scalus-jit,coop-6,-1,-1,-1,-1,-1,0
scalus-jit,coop-7,-1,-1,-1,-1,-1,0
scalus-jit,guardrail-sorted-large,-1,-1,-1,-1,-1,0
scalus-jit,guardrail-sorted-small,-1,-1,-1,-1,-1,0
scalus-jit,guardrail-unsorted-large,-1,-1,-1,-1,-1,0
scalus-jit,guardrail-unsorted-small,-1,-1,-1,-1,-1,0
scalus-jit,stablecoin_1-1,-1,-1,-1,-1,-1,0
scalus-jit,stablecoin_1-3,-1,-1,-1,-1,-1,0
scalus-jit,stablecoin_1-5,-1,-1,-1,-1,-1,0
scalus-jit,stablecoin_2-1,-1,-1,-1,-1,-1,0
scalus-jit,stablecoin_2-3,-1,-1,-1,-1,-1,0
scalus-jit,uniswap-3,-1,-1,-1,-1,-1,0
scalus-jit,uniswap-5,-1,-1,-1,-1,-1,0
