vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
blaze-jsc,currency-1,678500,678500,562100,1589000,10991,737
blaze-v8,currency-1,689300,689300,572400,1346600,9925,726
chrysalis,currency-1,265378,265122,264725,266286,811,3
chrysalis-aot,currency-1,266770,267537,264779,267995,1739,3
haskell,currency-1,114590,114590,114067,115233,2499,0
opshin,currency-1,125410000,125410000,121740000,142730000,5530000,20
plutigo,currency-1,166852,166852,0,0,0,35919
plutuz,currency-1,239939,232950,225465,812538,19949,10000
scalus-cek,currency-1,185713,185713,185713,185713,0,1
scalus-jit,currency-1,31112,31112,31112,31112,0,1
uplc-turbo,currency-1,173809,173674,172446,176849,934,100
uplc-turbo-bc,currency-1,132356,131832,130867,137053,1654,100
blaze-jsc,escrow-redeem_1-1,983100,983100,793300,1893400,18187,509
blaze-v8,escrow-redeem_1-1,994300,994300,812000,2075300,17499,503
chrysalis,escrow-redeem_1-1,366027,366562,364233,367287,1596,3
chrysalis-aot,escrow-redeem_1-1,356053,356978,354193,356990,1611,3
haskell,escrow-redeem_1-1,161899,161899,161228,162900,3645,0
opshin,escrow-redeem_1-1,166330000,166330000,161450000,183960000,7260000,20
plutigo,escrow-redeem_1-1,227814,227814,0,0,0,26361
plutuz,escrow-redeem_1-1,331531,325537,310306,893159,21172,10000
scalus-cek,escrow-redeem_1-1,254188,254188,254188,254188,0,1
scalus-jit,escrow-redeem_1-1,59638,59638,59638,59638,0,1
uplc-turbo,escrow-redeem_1-1,239863,239003,236503,245692,2229,100
uplc-turbo-bc,escrow-redeem_1-1,184700,183414,180580,192760,3020,100
blaze-jsc,escrow-redeem_1-2,965500,965500,794600,1809400,16799,518
blaze-v8,escrow-redeem_1-2,992100,992100,813600,1834500,16766,504
chrysalis,escrow-redeem_1-2,355002,355585,351186,358233,3559,3
chrysalis-aot,escrow-redeem_1-2,347798,347481,347288,348626,722,3
haskell,escrow-redeem_1-2,161158,161158,160515,161889,2967,0
opshin,escrow-redeem_1-2,169420000,169420000,162460000,189380000,8130000,20
plutigo,escrow-redeem_1-2,228104,228104,0,0,0,26283
plutuz,escrow-redeem_1-2,323675,318216,308617,762552,15139,10000
scalus-cek,escrow-redeem_1-2,252619,252619,252619,252619,0,1
scalus-jit,escrow-redeem_1-2,62464,62464,62464,62464,0,1
uplc-turbo,escrow-redeem_1-2,242324,240950,238087,255914,3730,100
uplc-turbo-bc,escrow-redeem_1-2,182689,182518,180712,186724,976,100
blaze-jsc,escrow-redeem_2-1,1104500,1104500,904000,1880100,19439,453
blaze-v8,escrow-redeem_2-1,1142000,1142000,949700,1846200,19071,438
chrysalis,escrow-redeem_2-1,405518,408006,398464,410085,6196,3
chrysalis-aot,escrow-redeem_2-1,398867,394912,394777,406910,6966,3
haskell,escrow-redeem_2-1,187584,187584,186670,188568,4262,0
opshin,escrow-redeem_2-1,189370000,189370000,184960000,208300000,7560000,20
plutigo,escrow-redeem_2-1,252367,252367,0,0,0,23784
plutuz,escrow-redeem_2-1,356988,352122,340407,2500214,26239,10000
scalus-cek,escrow-redeem_2-1,297955,297955,297955,297955,0,1
scalus-jit,escrow-redeem_2-1,71975,71975,71975,71975,0,1
uplc-turbo,escrow-redeem_2-1,265657,265447,262951,275134,1432,100
uplc-turbo-bc,escrow-redeem_2-1,211823,211429,208716,220387,2038,100
blaze-jsc,escrow-redeem_2-2,1102500,1102500,913500,1772500,18742,454
blaze-v8,escrow-redeem_2-2,1126400,1126400,940100,1757400,18698,444
chrysalis,escrow-redeem_2-2,398931,397506,397168,402119,2766,3
chrysalis-aot,escrow-redeem_2-2,396095,396682,392371,399232,3468,3
haskell,escrow-redeem_2-2,185656,185656,185015,186943,3826,0
opshin,escrow-redeem_2-2,189780000,189780000,184880000,209860000,7350000,20
plutigo,escrow-redeem_2-2,251188,251188,0,0,0,23944
plutuz,escrow-redeem_2-2,358242,354062,340177,887833,17963,10000
scalus-cek,escrow-redeem_2-2,294976,294976,294976,294976,0,1
scalus-jit,escrow-redeem_2-2,76126,76126,76126,76126,0,1
uplc-turbo,escrow-redeem_2-2,266164,265429,263059,273727,2241,100
uplc-turbo-bc,escrow-redeem_2-2,212950,211597,209226,221163,3019,100
blaze-jsc,escrow-redeem_2-3,1104700,1104700,911400,2045999,18779,453
blaze-v8,escrow-redeem_2-3,1133300,1133300,938300,1922500,19379,442
chrysalis,escrow-redeem_2-3,394033,390887,390044,401168,6193,3
chrysalis-aot,escrow-redeem_2-3,395781,393823,392881,400637,4231,3
haskell,escrow-redeem_2-3,185191,185191,184679,185869,2496,0
opshin,escrow-redeem_2-3,191540000,191540000,185790000,207670000,6830000,20
plutigo,escrow-redeem_2-3,250548,250548,0,0,0,23832
plutuz,escrow-redeem_2-3,358443,354157,340688,968076,19125,10000
scalus-cek,escrow-redeem_2-3,294460,294460,294460,294460,0,1
scalus-jit,escrow-redeem_2-3,68273,68273,68273,68273,0,1
uplc-turbo,escrow-redeem_2-3,267570,265606,263698,279571,3534,100
uplc-turbo-bc,escrow-redeem_2-3,214657,212670,209521,224038,4082,100
blaze-jsc,escrow-refund-1,517400,517400,419300,1613900,9313,967
blaze-v8,escrow-refund-1,525400,525400,426000,1540500,9299,952
chrysalis,escrow-refund-1,198217,198491,197376,198785,743,3
chrysalis-aot,escrow-refund-1,196060,196597,193433,198149,2403,3
haskell,escrow-refund-1,70781,70781,70470,71122,1498,0
opshin,escrow-refund-1,92650000,92650000,87300000,109900000,7520000,22
plutigo,escrow-refund-1,142186,142186,0,0,0,42216
plutuz,escrow-refund-1,210539,205429,200614,595728,13760,10000
scalus-cek,escrow-refund-1,110647,110647,110647,110647,0,1
scalus-jit,escrow-refund-1,18675,18675,18675,18675,0,1
uplc-turbo,escrow-refund-1,154980,154022,152654,168838,2256,100
uplc-turbo-bc,escrow-refund-1,85885,85880,84780,87671,327,100
blaze-jsc,future-increase-margin-1,677100,677100,560400,1270100,10359,739
blaze-v8,future-increase-margin-1,707300,707300,571200,1734800,11528,707
chrysalis,future-increase-margin-1,260900,260772,260676,261253,309,3
chrysalis-aot,future-increase-margin-1,267236,265955,265317,270436,2789,3
haskell,future-increase-margin-1,113396,113396,112953,114318,2645,0
opshin,future-increase-margin-1,124910000,124910000,121240000,140550000,6020000,20
plutigo,future-increase-margin-1,166031,166031,0,0,0,36154
plutuz,future-increase-margin-1,238300,233065,225765,614890,14390,10000
scalus-cek,future-increase-margin-1,183774,183774,183774,183774,0,1
scalus-jit,future-increase-margin-1,35023,35023,35023,35023,0,1
uplc-turbo,future-increase-margin-1,174735,173829,171606,188557,2580,100
uplc-turbo-bc,future-increase-margin-1,131787,131504,130633,141064,1288,100
blaze-jsc,future-increase-margin-2,1418600,1418600,1178800,2245300,24541,353
blaze-v8,future-increase-margin-2,1468800,1468800,1192000,2430100,27172,341
chrysalis,future-increase-margin-2,495155,494549,493070,497846,2444,3
chrysalis-aot,future-increase-margin-2,500687,498379,496762,506920,5458,3
haskell,future-increase-margin-2,242159,242159,241484,243207,3692,0
opshin,future-increase-margin-2,246710000,246710000,240000000,286880000,11680000,20
plutigo,future-increase-margin-2,300664,300664,0,0,0,19969
plutuz,future-increase-margin-2,436007,430460,411289,1039488,20488,10000
scalus-cek,future-increase-margin-2,407629,407629,407629,407629,0,1
scalus-jit,future-increase-margin-2,116555,116555,116555,116555,0,1
uplc-turbo,future-increase-margin-2,327519,326317,323407,335595,3270,100
uplc-turbo-bc,future-increase-margin-2,277352,277115,275184,284460,1224,100
blaze-jsc,future-increase-margin-3,1432700,1432700,1174300,2266600,26648,349
blaze-v8,future-increase-margin-3,1456400,1456400,1211200,2327800,25195,344
chrysalis,future-increase-margin-3,494235,494502,490388,497816,3721,3
chrysalis-aot,future-increase-margin-3,507213,506820,506267,508551,1191,3
haskell,future-increase-margin-3,243680,243680,242506,245045,5213,0
opshin,future-increase-margin-3,248460000,248460000,240100000,267570000,8199999,20
plutigo,future-increase-margin-3,300980,300980,0,0,0,19910
plutuz,future-increase-margin-3,432326,427959,410139,857482,17869,10000
scalus-cek,future-increase-margin-3,396714,396714,396714,396714,0,1
scalus-jit,future-increase-margin-3,125949,125949,125949,125949,0,1
uplc-turbo,future-increase-margin-3,325767,325627,322629,330491,1367,100
uplc-turbo-bc,future-increase-margin-3,277550,276631,274666,287637,2898,100
blaze-jsc,future-increase-margin-4,1437200,1437200,1200000,2333200,20839,349
blaze-v8,future-increase-margin-4,1431300,1431300,1228700,1960500,19465,350
chrysalis,future-increase-margin-4,563732,563437,563087,564672,832,3
chrysalis-aot,future-increase-margin-4,575667,576229,574168,576602,1310,3
haskell,future-increase-margin-4,229468,229468,228360,231867,6842,0
opshin,future-increase-margin-4,-1,-1,-1,-1,-1,0
plutigo,future-increase-margin-4,382669,382669,0,0,0,15693
plutuz,future-increase-margin-4,543083,535331,511631,1105004,24010,9207
scalus-cek,future-increase-margin-4,370288,370288,370288,370288,0,1
scalus-jit,future-increase-margin-4,1056186,1056186,1056186,1056186,0,1
uplc-turbo,future-increase-margin-4,365595,364781,361006,392007,4332,100
uplc-turbo-bc,future-increase-margin-4,250451,250039,247684,266105,1968,100
blaze-jsc,future-increase-margin-5,3545800,3545800,2876100,4870100,78716,142
blaze-v8,future-increase-margin-5,3502000,3502000,2845800,4731500,76343,143
chrysalis,future-increase-margin-5,882288,880679,874640,891546,8566,3
chrysalis-aot,future-increase-margin-5,859178,857449,856216,863869,4108,3
haskell,future-increase-margin-5,392909,392909,391043,395170,8648,0
opshin,future-increase-margin-5,-1,-1,-1,-1,-1,0
plutigo,future-increase-margin-5,500102,500102,0,0,0,10000
plutuz,future-increase-margin-5,785828,783026,743436,1463711,30641,6363
scalus-cek,future-increase-margin-5,652579,652579,652579,652579,0,1
scalus-jit,future-increase-margin-5,1613174,1613174,1613174,1613174,0,1
uplc-turbo,future-increase-margin-5,521745,515251,500222,617744,23944,100
uplc-turbo-bc,future-increase-margin-5,407110,405801,402577,418949,3734,100
blaze-jsc,future-pay-out-1,703500,703500,570700,1534700,11889,711
blaze-v8,future-pay-out-1,702000,702000,575000,1574700,11583,713
chrysalis,future-pay-out-1,261734,261820,261237,262146,460,3
chrysalis-aot,future-pay-out-1,267331,267833,266100,268060,1072,3
haskell,future-pay-out-1,113239,113239,112919,113699,1714,0
opshin,future-pay-out-1,125310000,125310000,121470000,144940000,6490000,20
plutigo,future-pay-out-1,166462,166462,0,0,0,36091
plutuz,future-pay-out-1,241708,234970,226815,538741,16935,10000
scalus-cek,future-pay-out-1,186572,186572,186572,186572,0,1
scalus-jit,future-pay-out-1,29361,29361,29361,29361,0,1
uplc-turbo,future-pay-out-1,173272,173089,172035,176476,704,100
uplc-turbo-bc,future-pay-out-1,131461,131415,130216,134009,522,100
blaze-jsc,future-pay-out-2,1455200,1455200,1184200,2267500,27066,344
blaze-v8,future-pay-out-2,1455400,1455400,1199600,2414900,26051,344
chrysalis,future-pay-out-2,496963,498184,494342,498362,2271,3
chrysalis-aot,future-pay-out-2,505576,504249,494450,518030,11845,3
haskell,future-pay-out-2,245304,245304,243577,248497,10179,0
opshin,future-pay-out-2,245580000,245580000,238980000,264290000,7630000,20
plutigo,future-pay-out-2,301363,301363,0,0,0,19880
plutuz,future-pay-out-2,433078,428809,412409,842329,20365,10000
scalus-cek,future-pay-out-2,396682,396682,396682,396682,0,1
scalus-jit,future-pay-out-2,131394,131394,131394,131394,0,1
uplc-turbo,future-pay-out-2,326981,326033,323598,358235,3897,100
uplc-turbo-bc,future-pay-out-2,277593,277044,274782,289444,2409,100
blaze-jsc,future-pay-out-3,1465800,1465800,1191300,2202800,27117,342
blaze-v8,future-pay-out-3,1458200,1458200,1197300,2404800,27268,343
chrysalis,future-pay-out-3,492996,493525,491700,493764,1129,3
chrysalis-aot,future-pay-out-3,500401,500143,499375,501685,1176,3
haskell,future-pay-out-3,240508,240508,239905,241352,2921,0
opshin,future-pay-out-3,247370000,247370000,239810000,267600000,7550000,20
plutigo,future-pay-out-3,301974,301974,0,0,0,19802
plutuz,future-pay-out-3,432672,428399,410839,2538005,29574,10000
scalus-cek,future-pay-out-3,407504,407504,407504,407504,0,1
scalus-jit,future-pay-out-3,135699,135699,135699,135699,0,1
uplc-turbo,future-pay-out-3,326125,325814,323145,334035,1669,100
uplc-turbo-bc,future-pay-out-3,280546,278299,275051,291147,4271,100
blaze-jsc,future-pay-out-4,3502700,3502700,2891300,4492600,74607,143
blaze-v8,future-pay-out-4,3697800,3697800,2849300,7313900,133120,136
chrysalis,future-pay-out-4,867982,862134,858418,883394,13476,3
chrysalis-aot,future-pay-out-4,860393,858562,854429,868190,7060,3
haskell,future-pay-out-4,392208,392208,390878,394160,6901,0
opshin,future-pay-out-4,-1,-1,-1,-1,-1,0
plutigo,future-pay-out-4,499545,499545,0,0,0,12009
plutuz,future-pay-out-4,786329,782467,744516,2958074,46453,6359
scalus-cek,future-pay-out-4,663044,663044,663044,663044,0,1
scalus-jit,future-pay-out-4,1499443,1499443,1499443,1499443,0,1
uplc-turbo,future-pay-out-4,506976,502745,498618,547192,8627,100
uplc-turbo-bc,future-pay-out-4,408423,405529,402434,429365,6202,100
blaze-jsc,future-settle-early-1,694700,694700,567300,1259800,11184,720
blaze-v8,future-settle-early-1,700900,700900,578400,1482600,11004,714
chrysalis,future-settle-early-1,263381,262378,262352,265412,1759,3
chrysalis-aot,future-settle-early-1,266222,265785,265488,267393,1024,3
haskell,future-settle-early-1,116315,116315,115101,118485,7239,0
